,defence_scored_average,points_scored_average,sal_diff,in_win_diff,out_win_diff,difference,total_points,target_flag
1238,219.0,209.0,23746992.0,-3.0,29.0,15,217,0.0
1239,219.0,228.0,-54615812.0,5.0,22.0,-10,216,0.0
1240,219.0,215.0,7715813.0,3.0,28.0,14,226,1.0
1241,195.0,204.0,17116797.0,4.0,21.0,-9,213,0.0
1242,209.0,211.0,7218396.0,12.0,25.0,11,249,1.0
1243,196.0,193.0,11335404.0,2.0,21.0,3,197,0.0
1244,202.0,205.0,8798055.0,5.0,31.0,20,184,0.0
1245,219.0,224.0,27666391.0,0.0,21.0,-7,197,0.0
1246,214.0,222.0,54615812.0,-5.0,19.0,-20,236,1.0
1247,197.0,210.0,-17116797.0,-4.0,26.0,17,221,1.0
1248,202.0,197.0,-23746992.0,2.0,14.0,-13,207,0.0
1249,224.0,224.0,-11335404.0,-3.0,22.0,2,182,0.0
1250,204.0,199.0,-7715813.0,-4.0,19.0,24,208,0.0
1251,210.0,213.0,-7218396.0,-13.0,20.0,19,225,1.0
1252,224.0,229.0,54615812.0,-5.0,19.0,-4,208,0.0
1253,203.0,201.0,-8798055.0,-6.0,17.0,16,226,1.0
1254,208.0,215.0,-17116797.0,-3.0,26.0,8,254,1.0
1255,185.0,225.0,-27666391.0,0.0,21.0,13,217,0.0
1256,202.0,203.0,-11335404.0,-2.0,22.0,-4,204,0.0
1257,205.0,203.0,-7715813.0,-3.0,19.0,2,206,0.0
1258,204.0,201.0,-23746992.0,2.0,14.0,13,193,0.0
1259,217.0,218.0,-7218396.0,-12.0,20.0,8,204,0.0
1260,213.0,212.0,-8798055.0,-5.0,17.0,-19,219,0.0
1261,200.0,220.0,-27666391.0,1.0,21.0,17,209,0.0
1262,222.0,220.0,7715813.0,2.0,28.0,5,179,0.0
1263,217.0,212.0,23746992.0,-3.0,30.0,8,190,0.0
1264,216.0,221.0,-54615812.0,5.0,24.0,13,195,0.0
1265,195.0,194.0,11335404.0,2.0,22.0,3,193,0.0
1266,192.0,194.0,8798055.0,5.0,32.0,18,226,1.0
1267,207.0,209.0,27666391.0,-2.0,21.0,8,206,0.0
1268,228.0,229.0,7218396.0,11.0,25.0,10,206,0.0
1269,205.0,204.0,-7715813.0,-3.0,19.0,11,183,0.0
1270,203.0,203.0,-11335404.0,-3.0,22.0,34,208,0.0
1271,203.0,214.0,-27666391.0,1.0,21.0,5,187,0.0
1272,210.0,211.0,-7218396.0,-12.0,20.0,-10,194,0.0
1273,200.0,198.0,7715813.0,2.0,28.0,16,208,0.0
1274,197.0,213.0,31907352.0,6.0,30.0,22,224,1.0
1275,193.0,193.0,11335404.0,2.0,22.0,4,206,0.0
1276,200.0,212.0,19344859.0,6.0,32.0,14,206,0.0
1277,199.0,221.0,21543152.0,-1.0,28.0,16,218,0.0
1278,209.0,217.0,31907352.0,7.0,30.0,5,237,1.0
1279,213.0,208.0,26766420.0,5.0,26.0,-1,225,1.0
1280,202.0,209.0,19344859.0,7.0,32.0,-8,224,1.0
1281,207.0,218.0,21543152.0,0.0,28.0,5,211,0.0
1282,218.0,215.0,26766420.0,5.0,26.0,-18,238,1.0
1283,214.0,220.0,-31907352.0,-8.0,26.0,19,219,0.0
1284,196.0,211.0,-19344859.0,-7.0,22.0,-21,205,0.0
1285,199.0,201.0,-26766420.0,-5.0,24.0,2,208,0.0
1286,199.0,200.0,-21543152.0,-1.0,24.0,-3,199,0.0
1287,215.0,219.0,-31907352.0,-7.0,26.0,-26,210,0.0
1288,200.0,207.0,-19344859.0,-7.0,22.0,-13,187,0.0
1289,202.0,203.0,-26766420.0,-4.0,24.0,35,221,1.0
1290,198.0,198.0,-21543152.0,-1.0,24.0,11,195,0.0
1291,222.0,226.0,31907352.0,7.0,31.0,9,217,0.0
1292,213.0,216.0,19344859.0,7.0,34.0,10,214,0.0
1293,208.0,213.0,21543152.0,0.0,29.0,2,226,1.0
1294,215.0,226.0,8825694.0,0.0,29.0,25,191,0.0
1295,205.0,218.0,-11420875.0,4.0,34.0,-13,225,1.0
1296,202.0,207.0,8825694.0,1.0,29.0,13,201,0.0
1297,214.0,221.0,-11420875.0,4.0,34.0,22,232,1.0
1298,196.0,208.0,-8825694.0,-2.0,24.0,30,202,0.0
1299,197.0,218.0,11420875.0,-5.0,32.0,41,211,0.0
1300,199.0,204.0,-8825694.0,-1.0,24.0,9,213,0.0
1301,203.0,214.0,11420875.0,-4.0,32.0,-3,187,0.0
1302,200.0,203.0,8825694.0,0.0,29.0,13,179,0.0
1303,221.0,225.0,-11420875.0,4.0,35.0,4,192,0.0
1304,205.0,207.0,-8825694.0,-1.0,24.0,10,208,0.0
1305,194.0,200.0,11420875.0,-5.0,32.0,29,201,0.0
1306,188.0,190.0,8825694.0,0.0,29.0,-8,166,0.0
1307,206.0,208.0,-11420875.0,4.0,35.0,-9,193,0.0
1308,179.0,197.0,29285934.0,0.0,33.0,10,238,1.0
1309,208.0,217.0,29285934.0,1.0,33.0,19,225,1.0
1310,196.0,210.0,-29285934.0,-2.0,25.0,-8,212,0.0
1311,203.0,211.0,-29285934.0,-2.0,25.0,-23,193,0.0
